,case_id,year,madult,fadult,kids,maleh,ageh,educh,tc,netinc,dfvfst,changwat,amphoe,tambon,village,defcr,newst,vfst,farm,age2h,lgassd,invHH,villageyear,invHHim,invHHi,vHHi,invHHtvfm1,invHHtvfm2,invHHtvfm3,invHHtvfm4,invHHtvfm5,invHHtvfm6,small
0,70307070001,1997,1.0,1.0,2.0,1.0,37.0,4.0,97613.039,25600.0,0.0,7,3,7,7,0,70000.0,0,1,1369.0,12.514064,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,70307070001,1998,1.0,1.0,2.0,1.0,39.0,7.0,86019.234,0.0,0.0,7,3,7,7,0,0.0,0,1,1521.0,15.890614999999999,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,70307070001,1999,1.0,1.0,2.0,1.0,40.0,7.0,125328.72,1100.0,0.0,7,3,7,7,70000,240000.0,0,1,1600.0,11.928352,0.013157895,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,70307070001,2000,2.0,1.0,1.0,1.0,41.0,7.0,161232.47,137960.0,0.0,7,3,7,7,70000,90000.0,0,1,1681.0,12.081368,0.011627907,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,70307070001,2001,2.0,1.0,1.0,1.0,40.0,7.0,142776.3,0.0,0.0,7,3,7,7,50000,420000.0,0,1,1600.0,15.122110999999999,0.011494253000000001,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5,70307070001,2002,2.0,1.0,1.0,1.0,41.0,7.0,71481.648,930.0,0.0,7,3,7,7,320000,220000.0,20000,1,1681.0,15.121472,0.014084507,70307070,0.014084507,0.014084507,71.0,1.4084507,0.0,0.0,0.0,0.0,0.0,1
6,70307070001,2003,2.0,1.0,1.0,1.0,42.0,7.0,70854.336,33680.0,0.0,7,3,7,7,0,20000.0,20000,1,1764.0,15.134431,0.014084507,70307070,,0.014084507,71.0,0.0,1.4084507,0.0,0.0,0.0,0.0,1
7,70307070001,2004,2.0,1.0,1.0,1.0,43.0,7.0,57112.335999999996,155550.0,0.0,7,3,7,7,100000,240000.0,40000,1,1849.0,15.145622,,70307070,,0.014084507,71.0,0.0,0.0,1.4084507,0.0,0.0,0.0,1
8,70307070001,2005,2.0,1.0,1.0,1.0,45.0,7.0,70742.195,90904.0,0.0,7,3,7,7,20000,242000.0,40000,1,2025.0,13.484627,,70307070,,0.014084507,71.0,0.0,0.0,0.0,1.4084507,0.0,0.0,1
9,70307070001,2006,1.0,1.0,1.0,1.0,46.0,7.0,139389.2,175410.0,0.0,7,3,7,7,122000,310000.0,60000,1,2116.0,12.549306,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,1.4084507,0.0,1
10,70307070001,2007,1.0,1.0,1.0,1.0,47.0,7.0,90855.031,63720.0,0.0,7,3,7,7,168500,170000.0,20000,1,2209.0,14.065944,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,1.4084507,1
11,70307070003,1997,1.0,2.0,1.0,1.0,47.0,4.0,361963.34,394825.0,0.0,7,3,7,7,40000,0.0,0,1,2209.0,14.769614,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12,70307070003,1998,1.0,3.0,0.0,1.0,48.0,7.0,44275.895,246000.0,0.0,7,3,7,7,0,0.0,0,1,2304.0,14.548699,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13,70307070003,1999,1.0,3.0,1.0,1.0,48.0,7.0,96192.148,157550.0,0.0,7,3,7,7,0,0.0,0,1,2304.0,14.874529,0.013157895,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,70307070003,2000,1.0,3.0,2.0,1.0,49.0,7.0,498412.81,194380.0,0.0,7,3,7,7,0,100000.0,0,1,2401.0,15.109603,0.011627907,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,70307070003,2001,1.0,3.0,2.0,1.0,50.0,7.0,437255.69,286000.0,0.0,7,3,7,7,70000,70000.0,0,1,2500.0,16.682438,0.011494253000000001,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,70307070003,2002,1.0,2.0,2.0,1.0,51.0,7.0,173293.61,248300.0,0.0,7,3,7,7,0,0.0,0,1,2601.0,16.679203,0.014084507,70307070,0.014084507,0.014084507,71.0,1.4084507,0.0,0.0,0.0,0.0,0.0,1
17,70307070003,2003,1.0,2.0,2.0,1.0,52.0,7.0,253342.8,244705.0,0.0,7,3,7,7,0,0.0,0,1,2704.0,16.676197,0.014084507,70307070,,0.014084507,71.0,0.0,1.4084507,0.0,0.0,0.0,0.0,1
18,70307070003,2004,1.0,2.0,2.0,0.0,53.0,7.0,160629.39,173630.0,0.0,7,3,7,7,0,0.0,0,1,2809.0,16.674485999999998,,70307070,,0.014084507,71.0,0.0,0.0,1.4084507,0.0,0.0,0.0,1
19,70307070003,2005,0.0,2.0,2.0,0.0,54.0,7.0,61933.484000000004,442900.0,0.0,7,3,7,7,0,10000.0,10000,1,2916.0,17.369429,,70307070,,0.014084507,71.0,0.0,0.0,0.0,1.4084507,0.0,0.0,1
20,70307070003,2006,0.0,2.0,2.0,0.0,55.0,7.0,19216.199,273150.0,0.0,7,3,7,7,0,10000.0,10000,1,3025.0,14.873982999999999,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,1.4084507,0.0,1
21,70307070003,2007,0.0,2.0,2.0,0.0,59.0,7.0,38598.512,64710.0,0.0,7,3,7,7,0,10000.0,10000,1,3481.0,14.855998999999999,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,1.4084507,1
22,70307070004,1997,1.0,1.0,0.0,1.0,62.0,4.0,16078.048,147500.0,0.0,7,3,7,7,0,0.0,0,1,3844.0,15.011856,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,70307070004,1998,1.0,1.0,4.0,1.0,63.0,7.0,96577.617,216600.0,0.0,7,3,7,7,0,0.0,0,1,3969.0,14.995944,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24,70307070004,1999,2.0,3.0,6.0,1.0,64.0,7.0,536752.69,197900.0,0.0,7,3,7,7,0,0.0,0,1,4096.0,11.910407000000001,0.013157895,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25,70307070004,2000,2.0,4.0,6.0,0.0,60.0,0.0,472609.28,85500.0,0.0,7,3,7,7,0,0.0,0,1,3600.0,11.731953,0.011627907,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26,70307070004,2001,2.0,5.0,5.0,0.0,61.0,0.0,541973.88,110310.0,0.0,7,3,7,7,0,10000.0,0,1,3721.0,11.540229,0.011494253000000001,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27,70307070004,2002,2.0,5.0,5.0,0.0,62.0,0.0,419350.53,105710.0,0.0,7,3,7,7,0,0.0,0,1,3844.0,11.499851,0.014084507,70307070,0.014084507,0.014084507,71.0,1.4084507,0.0,0.0,0.0,0.0,0.0,1
28,70307070004,2003,2.0,5.0,5.0,0.0,63.0,0.0,349737.59,80550.0,0.0,7,3,7,7,0,20000.0,20000,1,3969.0,11.468357000000001,0.014084507,70307070,,0.014084507,71.0,0.0,1.4084507,0.0,0.0,0.0,0.0,1
29,70307070004,2004,0.0,1.0,1.0,0.0,64.0,0.0,22571.666,51700.0,0.0,7,3,7,7,0,0.0,0,0,4096.0,11.396918,,70307070,,0.014084507,71.0,0.0,0.0,1.4084507,0.0,0.0,0.0,1
30,70307070004,2005,0.0,1.0,1.0,0.0,67.0,0.0,27489.117000000002,32000.0,0.0,7,3,7,7,0,0.0,0,1,4489.0,12.248903,,70307070,,0.014084507,71.0,0.0,0.0,0.0,1.4084507,0.0,0.0,1
31,70307070004,2006,0.0,1.0,1.0,0.0,68.0,0.0,10182.431,64350.0,0.0,7,3,7,7,0,0.0,0,1,4624.0,12.731914999999999,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,1.4084507,0.0,1
32,70307070004,2007,1.0,2.0,2.0,0.0,68.0,0.0,143876.03,96030.0,0.0,7,3,7,7,0,21500.0,6500,1,4624.0,14.091079,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,1.4084507,1
33,70307070005,1997,1.0,2.0,0.0,1.0,48.0,4.0,142116.66,862257.0,0.0,7,3,7,7,0,30000.0,0,0,2304.0,15.003392000000002,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34,70307070005,1998,,,,,,,,0.0,0.0,7,3,7,7,0,30000.0,0,0,,11.86427,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35,70307070005,1999,2.0,1.0,2.0,0.60000002,33.25,7.599999900000001,200347.5,104000.0,0.0,7,3,7,7,50000,0.0,0,1,1105.5625,11.962011,0.013157895,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36,70307070005,2000,2.0,2.0,1.0,1.0,51.0,7.0,328511.31,285600.0,0.0,7,3,7,7,20000,80000.0,0,1,2601.0,12.513922,0.011627907,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37,70307070005,2001,2.0,2.0,2.0,1.0,52.0,7.0,190276.94,274090.0,0.0,7,3,7,7,40000,90000.0,0,1,2704.0,12.606523,0.011494253000000001,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,70307070005,2002,2.0,2.0,4.0,1.0,53.0,7.0,77901.766,346165.0,0.0,7,3,7,7,0,47000.0,10000,1,2809.0,12.4557,0.014084507,70307070,0.014084507,0.014084507,71.0,1.4084507,0.0,0.0,0.0,0.0,0.0,1
39,70307070005,2003,2.0,2.0,4.0,1.0,54.0,7.0,78296.156,181412.0,0.0,7,3,7,7,0,20000.0,20000,1,2916.0,12.589272,0.014084507,70307070,,0.014084507,71.0,0.0,1.4084507,0.0,0.0,0.0,0.0,1
40,70307070005,2004,2.0,2.0,1.0,1.0,55.0,7.0,69229.203,190751.0,0.0,7,3,7,7,0,60000.0,40000,1,3025.0,12.524675,,70307070,,0.014084507,71.0,0.0,0.0,1.4084507,0.0,0.0,0.0,1
41,70307070005,2005,2.0,2.0,3.0,1.0,57.0,7.0,116137.61,89575.0,0.0,7,3,7,7,54500,40000.0,20000,1,3249.0,15.943709,,70307070,,0.014084507,71.0,0.0,0.0,0.0,1.4084507,0.0,0.0,1
42,70307070005,2006,2.0,2.0,2.0,1.0,58.0,7.0,101161.04,116050.0,0.0,7,3,7,7,20000,40000.0,20000,1,3364.0,12.923914,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,1.4084507,0.0,1
43,70307070005,2007,2.0,2.0,3.0,1.0,59.0,7.0,131204.11,140295.0,0.0,7,3,7,7,0,90000.0,20000,1,3481.0,13.497713000000001,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,1.4084507,1
44,70307070006,1997,1.0,1.0,0.0,1.0,60.0,0.0,32554.308999999997,184600.0,0.0,7,3,7,7,0,0.0,0,1,3600.0,14.308935,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45,70307070006,1998,1.0,1.0,0.0,1.0,61.0,0.0,26104.076,79500.0,0.0,7,3,7,7,0,0.0,0,1,3721.0,14.537476000000002,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46,70307070006,1999,0.0,1.0,0.0,0.0,59.0,0.0,77427.672,11000.0,0.0,7,3,7,7,0,0.0,0,1,3481.0,13.373320000000001,0.013157895,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47,70307070006,2000,1.0,2.0,1.0,0.0,62.0,0.0,234473.28,132368.0,0.0,7,3,7,7,0,0.0,0,1,3844.0,11.637478,0.011627907,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48,70307070006,2001,1.0,2.0,2.0,0.0,63.0,0.0,51561.871,84320.0,0.0,7,3,7,7,0,0.0,0,1,3969.0,11.612207000000001,0.011494253000000001,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49,70307070006,2002,2.0,2.0,2.0,0.0,64.0,0.0,49690.828,122880.0,0.0,7,3,7,7,0,0.0,0,1,4096.0,11.853275,0.014084507,70307070,0.014084507,0.014084507,71.0,1.4084507,0.0,0.0,0.0,0.0,0.0,1
50,70307070006,2003,1.0,2.0,2.0,0.0,65.0,0.0,62658.543,0.0,0.0,7,3,7,7,0,15000.0,15000,1,4225.0,12.441676,0.014084507,70307070,,0.014084507,71.0,0.0,1.4084507,0.0,0.0,0.0,0.0,1
51,70307070006,2004,1.0,2.0,2.0,0.0,66.0,0.0,61442.140999999996,147580.0,0.0,7,3,7,7,0,20000.0,20000,1,4356.0,12.464086,,70307070,,0.014084507,71.0,0.0,0.0,1.4084507,0.0,0.0,0.0,1
52,70307070006,2005,1.0,2.0,2.0,0.0,67.0,0.0,100080.95,278825.0,0.0,7,3,7,7,0,40000.0,40000,1,4489.0,14.974749,,70307070,,0.014084507,71.0,0.0,0.0,0.0,1.4084507,0.0,0.0,1
53,70307070006,2006,1.0,2.0,2.0,0.0,68.0,0.0,542.92566,71285.0,0.0,7,3,7,7,20000,40000.0,40000,1,4624.0,14.748342999999998,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,1.4084507,0.0,1
54,70307070006,2007,1.0,1.0,2.0,0.0,68.0,0.0,50153.832,86300.0,0.0,7,3,7,7,0,20000.0,20000,1,4624.0,14.141606,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,1.4084507,1
55,70307070008,1997,1.0,4.0,3.0,0.0,39.0,4.0,50661.574,18140.0,0.0,7,3,7,7,0,50000.0,0,1,1521.0,13.923955,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56,70307070008,1998,1.0,4.0,3.0,0.0,40.0,7.0,96884.414,241150.0,0.0,7,3,7,7,50000,0.0,0,1,1600.0,13.625364999999999,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57,70307070008,1999,1.0,4.0,4.0,0.0,40.0,7.0,96840.555,210500.0,0.0,7,3,7,7,90000,0.0,0,1,1600.0,15.360507,0.013157895,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58,70307070008,2000,1.0,4.0,3.0,0.0,41.0,7.0,237862.63,284100.0,0.0,7,3,7,7,0,37000.0,0,1,1681.0,15.307866,0.011627907,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59,70307070008,2001,1.0,2.0,2.0,0.0,42.0,7.0,67489.828,0.0,0.0,7,3,7,7,90000,100000.0,0,0,1764.0,15.266129999999999,0.011494253000000001,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60,70307070008,2002,1.0,2.0,3.0,0.0,43.0,7.0,152886.34,0.0,0.0,7,3,7,7,150000,171000.0,25000,0,1849.0,16.227335,0.014084507,70307070,0.014084507,0.014084507,71.0,1.4084507,0.0,0.0,0.0,0.0,0.0,1
61,70307070008,2003,1.0,2.0,3.0,0.0,44.0,7.0,160868.14,155900.0,0.0,7,3,7,7,0,25000.0,25000,0,1936.0,15.836383999999999,0.014084507,70307070,,0.014084507,71.0,0.0,1.4084507,0.0,0.0,0.0,0.0,1
62,70307070008,2004,1.0,3.0,3.0,0.0,45.0,7.0,134797.8,108200.0,0.0,7,3,7,7,0,255000.0,55000,0,2025.0,14.759256,,70307070,,0.014084507,71.0,0.0,0.0,1.4084507,0.0,0.0,0.0,1
63,70307070008,2005,1.0,3.0,3.0,0.0,46.0,7.0,55967.664000000004,0.0,0.0,7,3,7,7,100000,490000.0,60000,1,2116.0,15.473298999999999,,70307070,,0.014084507,71.0,0.0,0.0,0.0,1.4084507,0.0,0.0,1
64,70307070008,2006,1.0,3.0,3.0,0.0,47.0,7.0,136584.3,158840.0,0.0,7,3,7,7,55000,130000.0,40000,1,2209.0,14.195704999999998,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,1.4084507,0.0,1
65,70307070008,2007,1.0,4.0,2.0,0.0,49.0,7.0,84776.445,275154.0,0.0,7,3,7,7,190000,140000.0,40000,1,2401.0,12.929269999999999,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,1.4084507,1
66,70307070009,1997,1.0,2.0,2.0,0.0,39.0,4.0,247428.58,78675.0,0.0,7,3,7,7,0,20000.0,0,0,1521.0,15.0598,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67,70307070009,1998,1.0,3.0,1.0,0.0,40.0,7.0,48940.945,54595.0,0.0,7,3,7,7,20000,110000.0,0,0,1600.0,14.858022,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
68,70307070009,1999,1.0,2.0,1.0,0.0,43.0,7.0,88153.984,95550.0,0.0,7,3,7,7,80000,60000.0,0,0,1849.0,11.624446,0.013157895,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69,70307070009,2000,2.0,2.0,0.0,0.0,44.0,7.0,82476.164,106870.0,0.0,7,3,7,7,0,30000.0,0,1,1936.0,11.984352000000001,0.011627907,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
70,70307070009,2001,2.0,2.0,1.0,0.0,45.0,7.0,144751.69,136500.0,0.0,7,3,7,7,30000,30000.0,0,0,2025.0,12.247910000000001,0.011494253000000001,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71,70307070009,2002,2.0,2.0,1.0,0.0,46.0,7.0,113935.09,66485.0,0.0,7,3,7,7,0,145000.0,15000,0,2116.0,12.245439999999999,0.014084507,70307070,0.014084507,0.014084507,71.0,1.4084507,0.0,0.0,0.0,0.0,0.0,1
72,70307070009,2003,2.0,2.0,1.0,0.0,47.0,7.0,100018.13,164180.0,0.0,7,3,7,7,100000,50000.0,20000,1,2209.0,12.192062,0.014084507,70307070,,0.014084507,71.0,0.0,1.4084507,0.0,0.0,0.0,0.0,1
73,70307070009,2004,2.0,2.0,1.0,0.0,48.0,7.0,89568.984,106575.0,0.0,7,3,7,7,0,70000.0,40000,1,2304.0,12.137236,,70307070,,0.014084507,71.0,0.0,0.0,1.4084507,0.0,0.0,0.0,1
74,70307070009,2005,2.0,2.0,1.0,0.0,49.0,7.0,184123.23,141430.0,0.0,7,3,7,7,50000,130000.0,40000,1,2401.0,14.417548000000002,,70307070,,0.014084507,71.0,0.0,0.0,0.0,1.4084507,0.0,0.0,1
75,70307070009,2006,2.0,1.0,1.0,0.0,50.0,7.0,50044.605,28867.0,0.0,7,3,7,7,20000,120000.0,60000,1,2500.0,14.717022,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,1.4084507,0.0,1
76,70307070009,2007,2.0,3.0,1.0,0.0,58.0,7.0,98677.852,306880.0,0.0,7,3,7,7,30000,80000.0,20000,1,3364.0,13.447617000000001,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,1.4084507,1
77,70307070010,1997,2.0,1.0,2.0,1.0,44.0,4.0,96900.094,277600.0,0.0,7,3,7,7,0,30000.0,0,1,1936.0,13.188222,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
78,70307070010,1998,2.0,2.0,1.0,1.0,45.0,7.0,123400.84,95280.0,0.0,7,3,7,7,70000,30000.0,0,1,2025.0,12.237929,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
79,70307070010,1999,2.0,2.0,1.0,1.0,46.0,7.0,150708.59,67780.0,0.0,7,3,7,7,30000,30000.0,0,1,2116.0,12.277854,0.013157895,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,70307070010,2000,2.0,2.0,1.0,1.0,47.0,7.0,94204.555,77550.0,0.0,7,3,7,7,0,60000.0,0,1,2209.0,12.149611,0.011627907,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
81,70307070010,2001,2.0,2.0,1.0,1.0,48.0,7.0,185930.47,97850.0,0.0,7,3,7,7,0,50000.0,0,1,2304.0,12.152203,0.011494253000000001,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
82,70307070010,2002,1.0,2.0,1.0,1.0,49.0,7.0,165601.22,29600.0,0.0,7,3,7,7,30000,50000.0,20000,1,2401.0,12.079673,0.014084507,70307070,0.014084507,0.014084507,71.0,1.4084507,0.0,0.0,0.0,0.0,0.0,1
83,70307070010,2003,1.0,2.0,1.0,1.0,50.0,7.0,145634.91,18800.0,0.0,7,3,7,7,0,50000.0,20000,1,2500.0,12.185614,0.014084507,70307070,,0.014084507,71.0,0.0,1.4084507,0.0,0.0,0.0,0.0,1
84,70307070010,2004,1.0,2.0,1.0,1.0,52.0,7.0,87458.57,0.0,0.0,7,3,7,7,0,70000.0,40000,1,2704.0,12.333089999999999,,70307070,,0.014084507,71.0,0.0,0.0,1.4084507,0.0,0.0,0.0,1
85,70307070010,2005,1.0,1.0,1.0,1.0,53.0,7.0,68224.969,91490.0,0.0,7,3,7,7,0,70000.0,40000,1,2809.0,12.629267,,70307070,,0.014084507,71.0,0.0,0.0,0.0,1.4084507,0.0,0.0,1
86,70307070010,2006,2.0,1.0,0.0,1.0,54.0,7.0,53013.887,42200.0,0.0,7,3,7,7,90000,50000.0,20000,1,2916.0,12.072252,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,1.4084507,0.0,1
87,70307070010,2007,1.0,2.0,1.0,1.0,54.0,7.0,116127.26,100200.0,0.0,7,3,7,7,70000,50000.0,20000,1,2916.0,13.910051000000001,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,1.4084507,1
88,70307070011,1997,2.0,1.0,2.0,1.0,50.0,4.0,99470.805,70132.0,0.0,7,3,7,7,0,50000.0,0,1,2500.0,12.199894,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
89,70307070011,1998,3.0,1.0,1.0,1.0,51.0,7.0,38187.059,278200.0,0.0,7,3,7,7,0,65000.0,0,1,2601.0,16.530621,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90,70307070011,1999,3.0,1.0,1.0,1.0,52.0,7.0,156385.31,259250.0,0.0,7,3,7,7,65000,170000.0,0,1,2704.0,16.223116,0.013157895,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
91,70307070011,2000,3.0,1.0,1.0,1.0,53.0,7.0,48744.262,259994.0,0.0,7,3,7,7,85000,80000.0,0,1,2809.0,16.005337,0.011627907,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
92,70307070011,2001,4.0,1.0,0.0,1.0,54.0,7.0,88052.711,258468.0,0.0,7,3,7,7,0,0.0,0,1,2916.0,16.693426000000002,0.011494253000000001,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
93,70307070011,2002,4.0,1.0,1.0,1.0,55.0,7.0,118815.52,341778.0,0.0,7,3,7,7,0,120000.0,0,1,3025.0,16.705105,0.014084507,70307070,0.014084507,0.014084507,71.0,1.4084507,0.0,0.0,0.0,0.0,0.0,1
94,70307070011,2003,4.0,1.0,1.0,1.0,56.0,7.0,101899.05,194550.0,0.0,7,3,7,7,5000,50000.0,0,1,3136.0,15.353251,0.014084507,70307070,,0.014084507,71.0,0.0,1.4084507,0.0,0.0,0.0,0.0,1
95,70307070011,2004,4.0,1.0,0.0,1.0,57.0,7.0,180541.06,155230.0,0.0,7,3,7,7,0,135000.0,35000,1,3249.0,15.367469,,70307070,,0.014084507,71.0,0.0,0.0,1.4084507,0.0,0.0,0.0,1
96,70307070011,2005,4.0,1.0,1.0,1.0,58.0,7.0,65642.594,45150.0,0.0,7,3,7,7,50000,140000.0,20000,1,3364.0,15.221260999999998,,70307070,,0.014084507,71.0,0.0,0.0,0.0,1.4084507,0.0,0.0,1
97,70307070011,2006,4.0,1.0,1.0,1.0,59.0,7.0,118717.9,170925.0,0.0,7,3,7,7,35000,70000.0,20000,1,3481.0,12.875200999999999,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,1.4084507,0.0,1
98,70307070011,2007,4.0,2.0,1.0,1.0,61.0,7.0,140871.55,163275.0,0.0,7,3,7,7,50000,90000.0,20000,1,3721.0,12.816059,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,1.4084507,1
99,70307070015,1997,2.0,1.0,2.0,1.0,62.0,4.0,78624.688,113825.0,0.0,7,3,7,7,0,10000.0,0,1,3844.0,14.937456,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
100,70307070015,1998,3.0,1.0,3.0,1.0,63.0,7.0,75215.477,81380.0,0.0,7,3,7,7,40000,80000.0,0,1,3969.0,11.951832000000001,0.016666668,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
101,70307070015,1999,3.0,2.0,2.0,1.0,64.0,7.0,19913.281000000003,0.0,0.0,7,3,7,7,80000,0.0,0,1,4096.0,12.109511,0.013157895,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
102,70307070015,2000,3.0,2.0,3.0,1.0,66.0,7.0,92982.945,92553.0,0.0,7,3,7,7,0,40000.0,0,1,4356.0,12.092522,0.011627907,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
103,70307070015,2001,3.0,2.0,3.0,1.0,67.0,7.0,96580.281,139375.0,0.0,7,3,7,7,0,0.0,0,1,4489.0,12.056288,0.011494253000000001,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1
104,70307070015,2002,3.0,2.0,3.0,1.0,68.0,7.0,29626.822,154470.0,0.0,7,3,7,7,0,17000.0,17000,1,4624.0,12.044205,0.014084507,70307070,0.014084507,0.014084507,71.0,1.4084507,0.0,0.0,0.0,0.0,0.0,1
105,70307070015,2003,4.0,2.0,2.0,1.0,69.0,7.0,34840.84,114450.0,0.0,7,3,7,7,0,20000.0,20000,1,4761.0,12.00135,0.014084507,70307070,,0.014084507,71.0,0.0,1.4084507,0.0,0.0,0.0,0.0,1
106,70307070015,2004,4.0,2.0,2.0,1.0,70.0,7.0,30847.35,160675.0,0.0,7,3,7,7,0,116000.0,40000,1,4900.0,12.228579,,70307070,,0.014084507,71.0,0.0,0.0,1.4084507,0.0,0.0,0.0,1
107,70307070015,2005,2.0,1.0,1.0,1.0,71.0,7.0,10530.073999999999,97365.0,0.0,7,3,7,7,20000,126000.0,40000,1,5041.0,14.277054999999999,,70307070,,0.014084507,71.0,0.0,0.0,0.0,1.4084507,0.0,0.0,1
108,70307070015,2006,3.0,1.0,1.0,1.0,72.0,7.0,52282.585999999996,84685.0,0.0,7,3,7,7,56000,90000.0,40000,1,5184.0,11.685564999999999,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,1.4084507,0.0,1
109,70307070015,2007,2.0,2.0,1.0,1.0,73.0,7.0,48285.957,148235.0,0.0,7,3,7,7,40000,87500.0,20000,1,5329.0,13.46476,,70307070,,0.014084507,71.0,0.0,0.0,0.0,0.0,0.0,1.4084507,1
